stop_id,stop_code,stop_name,stop_desc,latitude,longitude,zone_id,parent_station,level_name,geometry_point,,
F4006,4006,86 Avenue and 101 Street WB,,53.698051,-113.204233,6FST,,Ground Level,POINT (-113.204233 53.698051),,
1929,1929,103 Street & 107 Avenue,,53.551352,-113.496878,1EDM,,Ground Level,POINT (-113.496878 53.551352),,
1376,1376,86 Street & 118 Avenue,,53.570452,-113.473004,1EDM,,Ground Level,POINT (-113.473004 53.570452),,
ODT-3870,3870,Tamarack Boulevard & 23 Avenue,Edmonton Transit On-Demand Stop,53.455318,-113.363296,1EDM,,Ground Level,POINT (-113.363296 53.455318),,
2666,2666,117 Street & 87 Avenue,,53.52289,-113.532039,1EDM,,Ground Level,POINT (-113.532039 53.52289),,
7865,7865,84 Street & 162 Avenue,,53.624949,-113.473471,1EDM,,Ground Level,POINT (-113.473471 53.624949),,
A0347,347,Rankin Dr & Co-op,,53.629391,-113.657063,2STA,,Ground Level,POINT (-113.657063 53.629391),,
E190,E190,,,53.601912,-113.411168,,Q3623,Concourse Level,POINT (-113.411168 53.601912),,
4844,4844,Rabbit Hill Road & Leger Boulevard,,53.460737,-113.567239,1EDM,,Ground Level,POINT (-113.567239 53.460737),,
L0361,361,36 Avenue & 9 Street,,53.383285,-113.511785,9LT,,Ground Level,POINT (-113.511785 53.383285),,
1335,1335,95 Street & 105 Avenue,,53.549906,-113.481236,1EDM,,Ground Level,POINT (-113.481236 53.549906),,
8034,8034,199 Street & Christian Assembly Driveway,,53.499387,-113.664386,1EDM,,Ground Level,POINT (-113.664386 53.499387),,
3519,3519,Parsons Road & 19 Avenue,,53.447865,-113.482326,1EDM,,Ground Level,POINT (-113.482326 53.447865),,
6140,6140,114A Street & 152 Avenue,,53.611902,-113.518553,1EDM,,Ground Level,POINT (-113.518553 53.611902),,
5930,5930,188 Street & Ormsby Road West S Ent,,53.496635,-113.650007,1EDM,,Ground Level,POINT (-113.650007 53.496635),,
5659,5659,174 Street & 76 Avenue,,53.509084,-113.621914,1EDM,,Ground Level,POINT (-113.621914 53.509084),,
6774,6774,156 Street & 137 Avenue,,53.599238,-113.588894,1EDM,,Ground Level,POINT (-113.588894 53.599238),,
1248,1248,93 Street & Jasper Avenue,,53.54734,-113.47665,1EDM,,Ground Level,POINT (-113.47665 53.54734),,
E209,E209,,,53.54357,-113.490297,,Q3620,Concourse Level,POINT (-113.490297 53.54357),,
6470,6470,113A Street & 136 Avenue,,53.598703,-113.516544,1EDM,,Ground Level,POINT (-113.516544 53.598703),,
S7317,7317,Clarkdale Dr & Orchid Cr,,53.548885,-113.252167,4SCT,,Ground Level,POINT (-113.252167 53.548885),,
9172,9172,Rutherford Road E & 15 Avenue SW,,53.417136,-113.523288,1EDM,,Ground Level,POINT (-113.523288 53.417136),,
3336,3336,79 Street & 36 Avenue,,53.468509,-113.454893,1EDM,,Ground Level,POINT (-113.454893 53.468509),,
1889,1889,Coliseum Station,,53.570617,-113.458655,1EDM,Q3621,Station Level,POINT (-113.458655 53.570617),,
A0933,933,Boudreau Road & Chatelain Drive,,53.636152,-113.569664,2STA,,Ground Level,POINT (-113.569664 53.636152),,
5624,5624,182 Street & 87 Avenue,,53.521214,-113.637232,1EDM,,Ground Level,POINT (-113.637232 53.521214),,
3070,3070,54 Street & 14 Avenue,,53.443462,-113.423612,1EDM,,Ground Level,POINT (-113.423612 53.443462),,
8497,8497,170 Street & 111 Avenue,,53.559049,-113.615544,1EDM,,Ground Level,POINT (-113.615544 53.559049),,
3159,3159,47 Street & 20 Avenue,,53.451376,-113.413878,1EDM,,Ground Level,POINT (-113.413878 53.451376),,
ODT-7460,7460,78 Street & 130 Avenue,Edmonton Transit On-Demand Stop,53.589206,-113.460803,1EDM,,Ground Level,POINT (-113.460803 53.589206),,
4428,4428,113 Street & 12 Avenue,,53.44308,-113.524937,1EDM,,Ground Level,POINT (-113.524937 53.44308),,
8361,8361,199 Street & 69 Avenue,,53.502905,-113.664399,1EDM,,Ground Level,POINT (-113.664399 53.502905),,
77282,77282,71 Street & 167 Avenue,,53.628601,-113.450602,1EDM,,Ground Level,POINT (-113.450602 53.628601),,
4046,4046,Rhatigan Road E & 40 Avenue,,53.477075,-113.577805,1EDM,,Ground Level,POINT (-113.577805 53.477075),,
A0157,157,Larose Dr & Langley Ave,,53.642839,-113.64285,2STA,,Ground Level,POINT (-113.64285 53.642839),,
6110,6110,156 Street & 128 Avenue,,53.584468,-113.590552,1EDM,,Ground Level,POINT (-113.590552 53.584468),,
2951,2951,33 Street & 76 Avenue,,53.51239,-113.389217,1EDM,,Ground Level,POINT (-113.389217 53.51239),,
2255,2255,83 Street & 82 Avenue,,53.517964,-113.453571,1EDM,,Ground Level,POINT (-113.453571 53.517964),,
4193,4193,Rhatigan Road E & 40 Avenue,,53.477297,-113.578155,1EDM,,Ground Level,POINT (-113.578155 53.477297),,
E249,E249,Law Courts Park LRT Access,,53.545577,-113.488769,,Q3620,Concourse Level,POINT (-113.488769 53.545577),,
8056,8056,Hardy Point & Hemingway Road,,53.489004,-113.680626,1EDM,,Ground Level,POINT (-113.680626 53.489004),,
2746,2746,99 Street & 76 Avenue,,53.512009,-113.4863,1EDM,,Ground Level,POINT (-113.4863 53.512009),,
2273,2273,86 Street & 51 Avenue,,53.488176,-113.455779,1EDM,,Ground Level,POINT (-113.455779 53.488176),,
6586,6586,121 Street & 145 Avenue,,53.607214,-113.529852,1EDM,,Ground Level,POINT (-113.529852 53.607214),,
3484,3484,46 Street & 36 Avenue,,53.466682,-113.411095,1EDM,,Ground Level,POINT (-113.411095 53.466682),,
4385,4385,105 Street & 13 Avenue,,53.443516,-113.497378,1EDM,,Ground Level,POINT (-113.497378 53.443516),,
6196,6196,170 Street & 128 Avenue,,53.584729,-113.615019,1EDM,,Ground Level,POINT (-113.615019 53.584729),,
A0787,787,Lockhart Dr & Lodgepole Cr,,53.646191,-113.65103,2STA,,Ground Level,POINT (-113.65103 53.646191),,
A0809,809,Deerbourne Dr & Deer Ridge Dr,,53.65478,-113.639771,2STA,,Ground Level,POINT (-113.639771 53.65478),,
1637,1637,116 Street & 105 Avenue,,53.547821,-113.521432,1EDM,,Ground Level,POINT (-113.521432 53.547821),,
5557,5557,142 Street & 97 Avenue,,53.53405,-113.565443,1EDM,,Ground Level,POINT (-113.565443 53.53405),,
9022,9022,James Mowatt Trail & Ellerslie Road SW,,53.424653,-113.514468,1EDM,,Ground Level,POINT (-113.514468 53.424653),,
77660,77660,Crystallina Nera Way & 179 Avenue,,53.64157,-113.459138,1EDM,,Ground Level,POINT (-113.459138 53.64157),,
8847,8847,172 Street & 106 Avenue,,53.550201,-113.617984,1EDM,,Ground Level,POINT (-113.617984 53.550201),,
99062,99062,182 Street & Keswick Drive SW,,53.411981,-113.636551,1EDM,,Ground Level,POINT (-113.636551 53.411981),,
22175,22175,36 Street & 53 Avenue,,53.490811,-113.397275,1EDM,,Ground Level,POINT (-113.397275 53.490811),,
4393,4393,South Park Centre South Entrance,,53.471271,-113.494937,1EDM,,Ground Level,POINT (-113.494937 53.471271),,
1493,1493,69 Street & 112 Avenue,,53.563533,-113.443049,1EDM,,Ground Level,POINT (-113.443049 53.563533),,
A0333,333,Akins Dr & Arbor Cres,,53.630507,-113.587365,2STA,,Ground Level,POINT (-113.587365 53.630507),,
A0686,686,McKenney Ave & Dawson Rd,,53.641068,-113.634792,2STA,,Ground Level,POINT (-113.634792 53.641068),,
S7603,7603,Crimson Dr & Carlyle Cr,,53.55183,-113.278382,4SCT,,Ground Level,POINT (-113.278382 53.55183),,
S8804,8804,Premier Wy & Pembina Rd,,53.564268,-113.316341,4SCT,,Ground Level,POINT (-113.316341 53.564268),,
8080,8080,Secord Drive & Secord Boulevard,,53.534333,-113.695395,1EDM,,Ground Level,POINT (-113.695395 53.534333),,
S1002,1002,Sherwood Dr & Oak St,,53.529984,-113.295876,4SCT,,Ground Level,POINT (-113.295876 53.529984),,
8157,8157,211 Street & Webber Greens Dive,,53.528521,-113.683401,1EDM,,Ground Level,POINT (-113.683401 53.528521),,
A0865,865,Willoughby Dr & Waverly Dr,,53.649268,-113.597467,2STA,,Ground Level,POINT (-113.597467 53.649268),,
E153,E153,103 Street,,53.54794,-113.498261,,Q1859,Ground Level,POINT (-113.498261 53.54794),,
9770,9770,Austin Link & Anderson Way SW,,53.428066,-113.60964,1EDM,,Ground Level,POINT (-113.60964 53.428066),,
3835,3835,Maple Way & Maple Road,,53.476964,-113.354671,1EDM,,Ground Level,POINT (-113.354671 53.476964),,
3226,3226,50 Street & 28 Avenue,,53.459235,-113.420065,1EDM,,Ground Level,POINT (-113.420065 53.459235),,
A0050,50,Kingsway Dr & Kingswood Blvd,,53.651966,-113.583904,2STA,,Ground Level,POINT (-113.583904 53.651966),,
7180,7180,66 Street & Delwood Road,,53.595206,-113.44314,1EDM,,Ground Level,POINT (-113.44314 53.595206),,
1671,1671,116 Street & 107 Avenue,,53.551335,-113.520494,1EDM,,Ground Level,POINT (-113.520494 53.551335),,
4135,4135,115 Street & 43 Avenue,,53.479636,-113.528914,1EDM,,Ground Level,POINT (-113.528914 53.479636),,
5545,5545,169 Street & 87 Avenue,,53.519711,-113.613466,1EDM,,Ground Level,POINT (-113.613466 53.519711),,
2576,2576,91 Street & 85 Avenue,,53.520497,-113.467539,1EDM,,Ground Level,POINT (-113.467539 53.520497),,
F2007,2007,94 Avenue and 89 Street NB,,53.6931,-113.232738,6FST,,Ground Level,POINT (-113.232738 53.6931),,
5320,5320,170 Street & 95 Avenue,,53.531825,-113.617188,1EDM,,Ground Level,POINT (-113.617188 53.531825),,
8605,8605,Lewis Farms Transit Centre Bay E,,53.523144,-113.665885,1EDM,,Ground Level,POINT (-113.665885 53.523144),,
1965,1965,127 Street & 122 Avenue,,53.576731,-113.541748,1EDM,,Ground Level,POINT (-113.541748 53.576731),,
5476,5476,156 Street & 102 Avenue,,53.543038,-113.590463,1EDM,,Ground Level,POINT (-113.590463 53.543038),,
S6047,6047,Fir St & Spruce Av,,53.516985,-113.311092,4SCT,,Ground Level,POINT (-113.311092 53.516985),,
2179,2179,108 Street & Whitemud Drive,,53.482675,-113.507912,1EDM,,Ground Level,POINT (-113.507912 53.482675),,
3014,3014,50 Street & 28 Avenue,,53.45922,-113.423205,1EDM,,Ground Level,POINT (-113.423205 53.45922),,
8132,8132,Webber Greens Drive & 92A Avenue,,53.527736,-113.677493,1EDM,,Ground Level,POINT (-113.677493 53.527736),,
8202,8202,186 Street & 114 Avenue,,53.56332,-113.644394,1EDM,,Ground Level,POINT (-113.644394 53.56332),,
5268,5268,163 Street & 106 Avenue,,53.549553,-113.602751,1EDM,,Ground Level,POINT (-113.602751 53.549553),,
5274,5274,168 Street & 92 Avenue,,53.526558,-113.612602,1EDM,,Ground Level,POINT (-113.612602 53.526558),,
5874,5874,189 Street & 95 Avenue,,53.529417,-113.648934,1EDM,,Ground Level,POINT (-113.648934 53.529417),,
1445,1445,124 Street & 113 Avenue,,53.561763,-113.536063,1EDM,,Ground Level,POINT (-113.536063 53.561763),,
9415,9415,Windermere Road & Windermere Boulevard,,53.43963,-113.618388,1EDM,,Ground Level,POINT (-113.618388 53.43963),,
6078,6078,109 Street & Castle Downs Road,,53.627981,-113.510199,1EDM,,Ground Level,POINT (-113.510199 53.627981),,
2248,2248,96 Street & 71 Avenue,,53.507267,-113.476541,1EDM,,Ground Level,POINT (-113.476541 53.507267),,
1469,1469,93 Street & 118 Avenue,,53.570455,-113.484491,1EDM,,Ground Level,POINT (-113.484491 53.570455),,
5916,5916,184 Street & Stony Plain Road,,53.540614,-113.640015,1EDM,,Ground Level,POINT (-113.640015 53.540614),,
77276,77276,87 Street & 177 Avenue,,53.63951,-113.473107,1EDM,,Ground Level,POINT (-113.473107 53.63951),,
3317,3317,19 Street & 34 Avenue,,53.467531,-113.372702,1EDM,,Ground Level,POINT (-113.372702 53.467531),,
7637,7637,Howson Crescent & Hooke Road,,53.583725,-113.381185,1EDM,,Ground Level,POINT (-113.381185 53.583725),,
1806,1806,118 Street & Victoria Park Road,,53.53943,-113.527975,1EDM,,Ground Level,POINT (-113.527975 53.53943),,
4635,4635,Leger Way & Leger Road,,53.458285,-113.578035,1EDM,,Ground Level,POINT (-113.578035 53.458285),,
4293,4293,Magrath View & Magrath Boulevard,,53.449985,-113.555268,1EDM,,Ground Level,POINT (-113.555268 53.449985),,
1774,1774,Bay Enterprise Square Station,,53.540936,-113.498842,1EDM,Q2812,Track Level,POINT (-113.498842 53.540936),,
4690,4690,119 Street & 12A Avenue,,53.444492,-113.540734,1EDM,,Ground Level,POINT (-113.540734 53.444492),,
L0150,150,Sparrow Crescent & Husky,,53.302112,-113.544957,9LT,,Ground Level,POINT (-113.544957 53.302112),,
7056,7056,94 Street & 135 Avenue,,53.596862,-113.487673,1EDM,,Ground Level,POINT (-113.487673 53.596862),,
5298,5298,149 Street & 84 Avenue,,53.516622,-113.578063,1EDM,,Ground Level,POINT (-113.578063 53.516622),,
9301,9301,Allard Boulevard & Alexander Way SW,,53.400738,-113.534756,1EDM,,Ground Level,POINT (-113.534756 53.400738),,
S5083,5083,Haythorne Rd & Parker Dr,,53.530184,-113.326254,4SCT,,Ground Level,POINT (-113.326254 53.530184),,
22188,22188,17 Street & 59 Avenue,,53.49587,-113.369047,1EDM,,Ground Level,POINT (-113.369047 53.49587),,
9862,9862,98 Street & Parsons Road SW,,53.422209,-113.479778,1EDM,,Ground Level,POINT (-113.479778 53.422209),,
1131,1131,76 Street & 118 Avenue,,53.570216,-113.458421,1EDM,,Ground Level,POINT (-113.458421 53.570216),,
8744,8744,186 Street & 116 Avenue,,53.565743,-113.643684,1EDM,,Ground Level,POINT (-113.643684 53.565743),,
8263,8263,199 Street & Christian Assembly Driveway,,53.498691,-113.664589,1EDM,,Ground Level,POINT (-113.664589 53.498691),,
9464,9464,Glenridding Way & 13 Avenue SW,,53.421532,-113.597852,1EDM,,Ground Level,POINT (-113.597852 53.421532),,
S7520,7520,Summerland Dr & Sandstone Blvd,,53.560729,-113.257571,4SCT,,Ground Level,POINT (-113.257571 53.560729),,
1907,1907,Groat Road & 114 Avenue,,53.563193,-113.550644,1EDM,,Ground Level,POINT (-113.550644 53.563193),,
4263,4263,115 Street & 43 Avenue,,53.479847,-113.529624,1EDM,,Ground Level,POINT (-113.529624 53.479847),,
5950,5950,189 Street & 91 Avenue,,53.52622,-113.648647,1EDM,,Ground Level,POINT (-113.648647 53.52622),,
A0017,17,Gainsborough Ave & SWC Ave,,53.615713,-113.638442,2STA,,Ground Level,POINT (-113.638442 53.615713),,
1402,1402,Stadium Transit Centre Bay B,,53.559493,-113.471699,1EDM,,Ground Level,POINT (-113.471699 53.559493),,
77137,77137,66 Street & 167 Avenue,,53.628709,-113.443466,1EDM,,Ground Level,POINT (-113.443466 53.628709),,
3425,3425,38 Street & 26 Avenue,,53.456087,-113.399835,1EDM,,Ground Level,POINT (-113.399835 53.456087),,
4082,4082,Stein Way & Simpson Drive,,53.43678,-113.58587,1EDM,,Ground Level,POINT (-113.58587 53.43678),,
9271,9271,Charles Link & Chappelle Drive SW,,53.403541,-113.56844,1EDM,,Ground Level,POINT (-113.56844 53.403541),,
55120,55120,152 Street & 123 Avenue,,53.576636,-113.580277,1EDM,,Ground Level,POINT (-113.580277 53.576636),,
4542,4542,Burton Road & Burrows Crescent,,53.479129,-113.569869,1EDM,,Ground Level,POINT (-113.569869 53.479129),,
9093,9093,Anderson Crescent W Ent & Anderson Way SW,,53.428268,-113.611064,1EDM,,Ground Level,POINT (-113.611064 53.428268),,
7667,7667,Victoria Trail & Hermitage Road,,53.578745,-113.382537,1EDM,,Ground Level,POINT (-113.382537 53.578745),,
A0299,299,Boudreau Rd & Campbell Rd,,53.635945,-113.580681,2STA,,Ground Level,POINT (-113.580681 53.635945),,
S4370,4370,Baseline Rd & 17 St,,53.541135,-113.367466,4SCT,,Ground Level,POINT (-113.367466 53.541135),,
4535,4535,Twin Brooks Drive & 12 Avenue,,53.443051,-113.522302,1EDM,,Ground Level,POINT (-113.522302 53.443051),,
A0435,435,Erin Ridge Dr & Erin Ridge Rd,,53.657332,-113.624534,2STA,,Ground Level,POINT (-113.624534 53.657332),,
3741,3741,Silver Berry Road & 28A Avenue,,53.458974,-113.386105,1EDM,,Ground Level,POINT (-113.386105 53.458974),,
3576,3576,Kirkwood Way & 43 Avenue,,53.480494,-113.396541,1EDM,,Ground Level,POINT (-113.396541 53.480494),,
7270,7270,56 Street & 137 Avenue,,53.599369,-113.425823,1EDM,,Ground Level,POINT (-113.425823 53.599369),,
7803,7803,73 Street & Ozerna Road,,53.627086,-113.454454,1EDM,,Ground Level,POINT (-113.454454 53.627086),,
1882,1882,124 Street & 110 Avenue,,53.557529,-113.535795,1EDM,,Ground Level,POINT (-113.535795 53.557529),,
1159,1159,Groat Road & 107 Avenue,,53.550782,-113.54874,1EDM,,Ground Level,POINT (-113.54874 53.550782),,
22993,22993,Muttart Stop,,53.536271,-113.479931,1EDM,QMUT,Ground Level,POINT (-113.479931 53.536271),,
22151,22151,71 Street & 72 Avenue,,53.50816,-113.434548,1EDM,,Ground Level,POINT (-113.434548 53.50816),,
6743,6743,127 Street & 169 Avenue,,53.630225,-113.541525,1EDM,,Ground Level,POINT (-113.541525 53.630225),,
7503,7503,64 Street & 162B Avenue,,53.624309,-113.439176,1EDM,,Ground Level,POINT (-113.439176 53.624309),,
3909,3909,Mill Woods Transit Centre Bay I,,53.457281,-113.430985,1EDM,,Ground Level,POINT (-113.430985 53.457281),,
9442,9442,Allan Crescent & Allan Drive SW,,53.42834,-113.599324,1EDM,,Ground Level,POINT (-113.599324 53.42834),,
1256,1256,Thornton Court & Jasper Avenue,,53.541424,-113.487316,1EDM,,Ground Level,POINT (-113.487316 53.541424),,
2726,2726,109 Street & 80 Avenue,,53.515886,-113.512189,1EDM,,Ground Level,POINT (-113.512189 53.515886),,
2121,2121,71 Street & 90 Avenue,,53.525157,-113.436258,1EDM,,Ground Level,POINT (-113.436258 53.525157),,
9665,9665,95 Street & Parsons Road SW,,53.421469,-113.479286,1EDM,,Ground Level,POINT (-113.479286 53.421469),,
8223,8223,201 Street & Hemingway Road,,53.487905,-113.667351,1EDM,,Ground Level,POINT (-113.667351 53.487905),,
A0895,895,Fairview Blvd & Forest Dr,,53.63332,-113.607188,2STA,,Ground Level,POINT (-113.607188 53.63332),,
A0219,219,Fairview Blvd & Fairchild Dr,,53.636085,-113.606977,2STA,,Ground Level,POINT (-113.606977 53.636085),,
5061,5061,163 Street & 93 Avenue,,53.528723,-113.602639,1EDM,,Ground Level,POINT (-113.602639 53.528723),,
7827,7827,91 Street & 167 Avenue,,53.629538,-113.481419,1EDM,,Ground Level,POINT (-113.481419 53.629538),,
1939,1939,116 Street & Jasper Avenue,,53.540591,-113.521427,1EDM,,Ground Level,POINT (-113.521427 53.540591),,
5498,5498,142 Street & 121A Avenue,,53.573914,-113.565687,1EDM,,Ground Level,POINT (-113.565687 53.573914),,
1118,1118,MacEwan Station,,53.547684,-113.49818,1EDM,Q1859,Station Level,POINT (-113.49818 53.547684),,
6117,6117,127 Street & 161 Avenue,,53.624114,-113.541013,1EDM,,Ground Level,POINT (-113.541013 53.624114),,
3797,3797,44 Street & 39 Avenue,,53.472677,-113.405804,1EDM,,Ground Level,POINT (-113.405804 53.472677),,
77667,77667,64 Street & McConachie Boulevard,,53.639843,-113.436513,1EDM,,Ground Level,POINT (-113.436513 53.639843),,
77612,77612,Schonsee Drive & Schonsee Way,,53.632805,-113.460458,1EDM,,Ground Level,POINT (-113.460458 53.632805),,
1650,1650,116 Street & 104 Avenue,,53.546118,-113.520327,1EDM,,Ground Level,POINT (-113.520327 53.546118),,
ODT-4034,4034,144 Street & 60 Avenue,Edmonton Transit On-Demand Stop,53.497677,-113.570531,1EDM,,Ground Level,POINT (-113.570531 53.497677),,
2238,2238,99 Street & 48 Avenue,,53.486206,-113.485953,1EDM,,Ground Level,POINT (-113.485953 53.486206),,
7923,7923,50 Street & 129 Avenue,,53.587247,-113.418115,1EDM,,Ground Level,POINT (-113.418115 53.587247),,
6151,6151,122 Street & 142 Avenue,,53.604243,-113.53194,1EDM,,Ground Level,POINT (-113.53194 53.604243),,
2073,2073,82 Street & 94 Avenue,,53.530254,-113.451206,1EDM,,Ground Level,POINT (-113.451206 53.530254),,
1731,1731,119 Street & Kingsway,,53.567859,-113.525316,1EDM,,Ground Level,POINT (-113.525316 53.567859),,
1086,1086,Abbottsfield Road & 120 Avenue,,53.573888,-113.388702,1EDM,,Ground Level,POINT (-113.388702 53.573888),,
5889,5889,178 Street & 69 Avenue,,53.503147,-113.628742,1EDM,,Ground Level,POINT (-113.628742 53.503147),,
1286,1286,Fort Road & 121 Avenue,,53.574893,-113.460247,1EDM,,Ground Level,POINT (-113.460247 53.574893),,
7579,7579,97 Street & 135 Avenue,,53.59715,-113.491677,1EDM,,Ground Level,POINT (-113.491677 53.59715),,
1303,1303,Government Transit Centre Bay C,,53.535867,-113.504457,1EDM,,Ground Level,POINT (-113.504457 53.535867),,
4989,4989,Hodgson Boulevard & Hilliard Green,,53.461587,-113.559397,1EDM,,Ground Level,POINT (-113.559397 53.461587),,
5711,5711,166A Street & 113 Avenue,,53.561903,-113.606326,1EDM,,Ground Level,POINT (-113.606326 53.561903),,
A0362,362,Levasseur Road & Grosvenor Boulevard,,53.614353,-113.623883,2STA,,Ground Level,POINT (-113.623883 53.614353),,
3766,3766,8 Street & Maple Road,,53.476165,-113.356873,1EDM,,Ground Level,POINT (-113.356873 53.476165),,
2985,2985,50 Street & 94B Avenue,,53.533597,-113.418758,1EDM,,Ground Level,POINT (-113.418758 53.533597),,
6862,6862,139 Street & 163 Avenue,,53.624554,-113.560702,1EDM,,Ground Level,POINT (-113.560702 53.624554),,
5521,5521,168 Street & 88 Avenue,,53.523697,-113.611551,1EDM,,Ground Level,POINT (-113.611551 53.523697),,
5251,5251,156 Street & 114 Avenue,,53.563551,-113.590296,1EDM,,Ground Level,POINT (-113.590296 53.563551),,
2482,2482,97 Street & 51 Avenue,,53.488214,-113.480357,1EDM,,Ground Level,POINT (-113.480357 53.488214),,
9343,9343,Orchards Link & Orchards Boulevard SW,,53.407889,-113.461117,1EDM,,Ground Level,POINT (-113.461117 53.407889),,
22738,22738,109 Street & 60 Avenue,,53.497117,-113.511802,1EDM,,Ground Level,POINT (-113.511802 53.497117),,
